epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
144,87.2883,0.84924,2.9131,0.00669,0.78244,0.50265,0.79063,0.59506,1.06382,1.30161,0.00926,0.000421514,0.000421514,0.000421514
145,87.7942,0.81913,3.75041,0.00646,0.83697,0.49339,0.79063,0.61555,1.00574,1.25432,0.00889,0.000420349,0.000420349,0.000420349
146,88.2946,0.84202,2.53665,0.00604,0.83697,0.49339,0.79063,0.61555,1.00574,1.25432,0.00889,0.000419185,0.000419185,0.000419185
147,88.7825,0.7966,2.56704,0.00518,0.83697,0.49339,0.79063,0.61555,1.00574,1.25432,0.00889,0.000418021,0.000418021,0.000418021
148,89.3867,0.77689,2.44089,0.00471,0.82384,0.47729,0.80726,0.61694,0.99482,1.22951,0.0088,0.000416857,0.000416857,0.000416857
149,89.8804,0.75527,2.37476,0.00456,0.82384,0.47729,0.80726,0.61694,0.99482,1.22951,0.0088,0.000415692,0.000415692,0.000415692
150,90.414,0.68089,2.77044,0.00458,0.82384,0.47729,0.80726,0.61694,0.99482,1.22951,0.0088,0.000414528,0.000414528,0.000414528
151,90.9124,0.93754,2.93439,0.00612,0.75777,0.50219,0.81258,0.57917,1.03454,1.23366,0.00906,0.000413364,0.000413364,0.000413364
152,91.4468,0.81415,2.40015,0.00491,0.75777,0.50219,0.81258,0.57917,1.03454,1.23366,0.00906,0.0004122,0.0004122,0.0004122
153,92.0284,0.8257,3.06414,0.00649,0.69774,0.47051,0.75121,0.56603,1.06676,1.25131,0.00928,0.000411036,0.000411036,0.000411036
154,92.5391,0.84016,2.72666,0.00586,0.69774,0.47051,0.75121,0.56603,1.06676,1.25131,0.00928,0.000409871,0.000409871,0.000409871
155,93.1143,0.93961,3.03445,0.00713,0.69774,0.47051,0.75121,0.56603,1.06676,1.25131,0.00928,0.000408707,0.000408707,0.000408707
156,93.6616,0.87684,2.58823,0.00543,0.45007,0.70577,0.75492,0.56716,1.08567,1.26204,0.00929,0.000407543,0.000407543,0.000407543
157,94.1976,0.75899,2.36302,0.00466,0.45007,0.70577,0.75492,0.56716,1.08567,1.26204,0.00929,0.000406379,0.000406379,0.000406379
158,94.6538,0.80725,2.96186,0.0059,0.45007,0.70577,0.75492,0.56716,1.08567,1.26204,0.00929,0.000405214,0.000405214,0.000405214
159,95.302,0.78866,2.63834,0.00574,0.43525,0.65561,0.75184,0.57139,1.09504,1.26264,0.00937,0.00040405,0.00040405,0.00040405
160,95.7762,0.84012,2.39024,0.00467,0.43525,0.65561,0.75184,0.57139,1.09504,1.26264,0.00937,0.000402886,0.000402886,0.000402886
161,96.2971,0.84321,2.52818,0.00517,0.43544,0.63615,0.75314,0.56105,1.15096,1.22931,0.00982,0.000401722,0.000401722,0.000401722
162,96.7711,0.73047,2.39662,0.00585,0.43544,0.63615,0.75314,0.56105,1.15096,1.22931,0.00982,0.000400557,0.000400557,0.000400557
163,97.2694,0.79397,3.0092,0.00599,0.43544,0.63615,0.75314,0.56105,1.15096,1.22931,0.00982,0.000399393,0.000399393,0.000399393
164,97.8638,0.76622,2.71219,0.00531,0.4598,0.73797,0.75341,0.55751,1.1952,1.17392,0.01021,0.000398229,0.000398229,0.000398229
165,98.3407,0.81672,2.61157,0.00481,0.4598,0.73797,0.75341,0.55751,1.1952,1.17392,0.01021,0.000397065,0.000397065,0.000397065
166,98.8489,0.82716,2.2494,0.00486,0.4598,0.73797,0.75341,0.55751,1.1952,1.17392,0.01021,0.0003959,0.0003959,0.0003959
167,99.3622,0.77761,2.13469,0.0045,0.50118,0.66662,0.75361,0.55511,1.20835,1.15333,0.01029,0.000394736,0.000394736,0.000394736
168,99.8733,0.81104,2.87382,0.00579,0.50118,0.66662,0.75361,0.55511,1.20835,1.15333,0.01029,0.000393572,0.000393572,0.000393572
169,100.556,0.65528,2.61983,0.00501,0.53077,0.65454,0.75737,0.56303,1.16423,1.17934,0.01005,0.000392408,0.000392408,0.000392408
170,101.052,0.76796,2.26772,0.00455,0.53077,0.65454,0.75737,0.56303,1.16423,1.17934,0.01005,0.000391243,0.000391243,0.000391243
171,101.561,0.70686,3.42312,0.00544,0.53077,0.65454,0.75737,0.56303,1.16423,1.17934,0.01005,0.000390079,0.000390079,0.000390079
172,102.059,0.73289,2.63944,0.00584,0.81022,0.48151,0.81552,0.59306,1.10968,1.19417,0.0097,0.000388915,0.000388915,0.000388915
173,102.527,0.80842,2.33233,0.00442,0.81022,0.48151,0.81552,0.59306,1.10968,1.19417,0.0097,0.000387751,0.000387751,0.000387751
174,103.092,0.67337,2.1927,0.00418,0.81022,0.48151,0.81552,0.59306,1.10968,1.19417,0.0097,0.000386586,0.000386586,0.000386586
175,103.592,0.77616,2.3066,0.00497,0.83019,0.46292,0.87043,0.63563,1.06689,1.21143,0.00942,0.000385422,0.000385422,0.000385422
176,104.066,0.86127,2.41988,0.00581,0.83019,0.46292,0.87043,0.63563,1.06689,1.21143,0.00942,0.000384258,0.000384258,0.000384258
177,104.71,0.79274,2.52757,0.00485,0.86489,0.43513,0.88826,0.64072,1.0482,1.19779,0.00921,0.000383094,0.000383094,0.000383094
